model,term,p_value,p_display,sig,significant_0_05,highlight,Sum Sq,Mean Sq,NumDF,DenDF,F value
Soz_Scales_sqrt_rate_all,Soz_Scales,0.7593509083969405,0.759,,FALSE,,0.010392016228707767,0.010392016228707767,1,56.209823719312496,0.09475814557590301
Soz_Scales_sqrt_rate_all,fix,1.2400737391636032e-13,<0.001 ***,***,TRUE,significant,7.190445568517129,2.3968151895057095,3,837.2522055864371,21.855023861328146
Soz_Scales_sqrt_rate_all,medication,0.6272612011937413,0.627,,FALSE,,0.1913140281447953,0.06377134271493178,3,848.2273045625077,0.5814900634834484
Soz_Scales_sqrt_rate_all,Sex,0.15491237758737278,0.155,,FALSE,,0.2279159780241794,0.2279159780241794,1,56.726675361475586,2.078219947831533
Soz_Scales_sqrt_rate_all,session,0.9469760321927219,0.947,,FALSE,,0.04023124205908696,0.013410414019695654,3,850.010754418315,0.12228098339579545
Soz_Scales_sqrt_rate_all,Soz_Scales:fix,5.294453967145082e-4,<0.001 ***,***,TRUE,significant,1.9504792748826776,0.6501597582942259,3,837.2522055777106,5.928390763463908
Soz_Scales_sqrt_rate_all,Soz_Scales:medication,0.946473918525166,0.946,,FALSE,,0.04050461074165136,0.013501536913883788,3,847.8189996640863,0.12311187475342476
Soz_Scales_sqrt_rate_all,fix:medication,0.9869563723610817,0.987,,FALSE,,0.2456051521336468,0.02728946134818298,9,837.2522055889825,0.24883513403064172
Soz_Scales_sqrt_rate_all,Soz_Scales:fix:medication,0.9949013005109325,0.995,,FALSE,,0.19065004306961503,0.021183338118846113,9,837.252205584274,0.19315730394108513
