scenario_shift,simulation,converged,pdHess,p_group_fix_medication,p_medication,error,scenario_label
0.16,82,TRUE,TRUE,4.586597365298263e-5,0.5230296770413124,NA,+/-16% shift
0.16,83,TRUE,TRUE,0.0015518515922951623,0.6162524698763218,NA,+/-16% shift
0.16,84,TRUE,TRUE,1.819547925129338e-5,0.6783391489683176,NA,+/-16% shift
0.16,85,TRUE,TRUE,4.745428272373475e-4,0.7981664449512335,NA,+/-16% shift
0.16,86,TRUE,TRUE,0.01697580406327133,0.004554440297676317,NA,+/-16% shift
0.16,87,TRUE,TRUE,0.0012292907076828057,0.16808806665035864,NA,+/-16% shift
0.16,88,TRUE,TRUE,0.03147250335560427,0.46153027198373764,NA,+/-16% shift
0.16,89,TRUE,TRUE,2.5989983933812603e-4,0.783775926958223,NA,+/-16% shift
0.16,90,TRUE,TRUE,6.421022921185241e-6,7.195771649189077e-4,NA,+/-16% shift
0.16,91,TRUE,TRUE,0.3034926557354951,0.9125560891947223,NA,+/-16% shift
0.16,92,TRUE,TRUE,4.851096831777064e-7,0.6105023796368829,NA,+/-16% shift
0.16,93,TRUE,TRUE,0.005987672186032104,0.38773849816219236,NA,+/-16% shift
0.16,94,TRUE,TRUE,3.2552652320766858e-6,0.05325173817010297,NA,+/-16% shift
0.16,95,TRUE,TRUE,0.027839717242514554,0.8894904886257132,NA,+/-16% shift
0.16,96,TRUE,TRUE,0.06834014334588534,0.6604410929649598,NA,+/-16% shift
0.16,97,TRUE,TRUE,0.21232412594008362,0.10462871377936014,NA,+/-16% shift
0.16,98,TRUE,TRUE,5.075011200416494e-4,0.34203990270889506,NA,+/-16% shift
0.16,99,TRUE,TRUE,0.01518538101331634,0.8932074338936676,NA,+/-16% shift
0.16,100,TRUE,TRUE,0.002091059027216028,0.03161704860077027,NA,+/-16% shift
0.2,1,TRUE,TRUE,7.697069412259219e-8,0.9152622714496639,NA,+/-20% shift
0.2,2,TRUE,TRUE,8.902166862289682e-9,0.3865161901564037,NA,+/-20% shift
0.2,3,TRUE,TRUE,7.803391624032576e-4,0.38592035114372925,NA,+/-20% shift
0.2,4,TRUE,TRUE,8.04518928004292e-11,0.4874033948943049,NA,+/-20% shift
0.2,5,TRUE,TRUE,1.671583236944748e-4,0.259588712762713,NA,+/-20% shift
0.2,6,TRUE,TRUE,4.984216181288577e-5,0.09127123963058228,NA,+/-20% shift
0.2,7,TRUE,TRUE,1.837166181475408e-5,0.4361890515217899,NA,+/-20% shift
0.2,8,TRUE,TRUE,4.07408030717926e-7,0.8708661629295605,NA,+/-20% shift
0.2,9,TRUE,TRUE,6.380428670124947e-5,0.9088509563210531,NA,+/-20% shift
0.2,10,TRUE,TRUE,8.480261727562876e-4,0.48917712634099847,NA,+/-20% shift
0.2,11,TRUE,TRUE,3.0629857654658607e-4,0.24263389583494943,NA,+/-20% shift
0.2,12,TRUE,TRUE,8.469002719365848e-6,0.2348705415886655,NA,+/-20% shift
0.2,13,TRUE,TRUE,2.184889242544678e-4,0.7325540902245958,NA,+/-20% shift
0.2,14,TRUE,TRUE,8.166024523326223e-7,0.661188051333907,NA,+/-20% shift
0.2,15,TRUE,TRUE,3.6495089020544216e-9,0.6050315265193043,NA,+/-20% shift
0.2,16,TRUE,TRUE,3.688650480073395e-7,0.683874364631044,NA,+/-20% shift
0.2,17,TRUE,TRUE,4.891055922460785e-7,0.08599629099089601,NA,+/-20% shift
0.2,18,TRUE,TRUE,0.00106913996294403,0.564298274188814,NA,+/-20% shift
0.2,19,TRUE,TRUE,5.72366713119501e-7,0.8328623566059922,NA,+/-20% shift
0.2,20,TRUE,TRUE,1.354920874505207e-7,0.7925298854107755,NA,+/-20% shift
0.2,21,TRUE,TRUE,6.24735791514905e-6,0.7278065992230509,NA,+/-20% shift
0.2,22,TRUE,TRUE,1.6438511432481544e-9,0.8094228198279494,NA,+/-20% shift
