model,term,p_value,p_display,sig,significant_0_05,highlight,Sum Sq,Mean Sq,NumDF,DenDF,F value
main_group_fix_medication,Group,0.6088960184300842,0.609,,FALSE,,0.028589873692338785,0.028589873692338785,1,66.52212227830316,0.2642836072699687
main_group_fix_medication,fix,9.82099449249924e-67,<0.001 ***,***,TRUE,significant,39.964819049701006,13.321606349900335,3,891.7508163516508,123.14437687514571
main_group_fix_medication,medication,0.26506022915255145,0.265,,FALSE,,0.4298257527380871,0.1432752509126957,3,922.0384507908501,1.3244304802180304
main_group_fix_medication,Sex,0.3273652639295875,0.327,,FALSE,,0.24415722425021066,0.12207861212510533,2,106.32103974693383,1.128489629934244
main_group_fix_medication,session,0.9246805217163263,0.925,,FALSE,,0.05120447609176412,0.01706815869725471,3,916.7520624365985,0.15777735146747185
main_group_fix_medication,Group:fix,0.001449968201995019,0.001 **,**,TRUE,significant,1.6881466335756454,0.5627155445252151,3,891.7508163244818,5.201719167225982
main_group_fix_medication,Group:medication,0.8929561519555378,0.893,,FALSE,,0.06653202104678584,0.022177340348928612,3,922.92341470055,0.2050064148635703
main_group_fix_medication,fix:medication,0.8491758130463534,0.849,,FALSE,,0.5214741954438662,0.05794157727154069,9,891.7508163093456,0.5356095384338064
main_group_fix_medication,Group:fix:medication,0.9150454083559199,0.915,,FALSE,,0.4259524593779467,0.04732805104199408,9,891.7508163062206,0.4374985419325992
