model,term,p_value,p_display,sig,significant_0_05,highlight,Estimate,Std. Error,z value
previous_medication_main,GroupCTRL:medicationPLA/PLA,0.9595835386463558,0.960,,FALSE,,-0.010315963357732228,0.20356622083713422,-0.05067620411338111
previous_medication_main,fix.L:medicationNAL/PLA,0.05937627785184634,0.059,.,FALSE,trend,-0.5210014653217738,0.2763351720763127,-1.8853968584856586
previous_medication_main,fix.Q:medicationNAL/PLA,0.6443474330370653,0.644,,FALSE,,-0.13282211726461832,0.28772484560696376,-0.4616289461705202
previous_medication_main,fix.C:medicationNAL/PLA,0.6370446513478463,0.637,,FALSE,,-0.1410245503220832,0.2988853854261016,-0.4718348811904389
previous_medication_main,fix.L:medicationPLA/OXT,0.2424878997539258,0.242,,FALSE,,-0.30737425466776014,0.2629848183902991,-1.1687908699413292
previous_medication_main,fix.Q:medicationPLA/OXT,0.8791238616694019,0.879,,FALSE,,-0.041960255181309844,0.2759091486142599,-0.1520799704977278
previous_medication_main,fix.C:medicationPLA/OXT,0.6591867317513835,0.659,,FALSE,,-0.12714506646725487,0.28828709116946594,-0.44103628071405476
previous_medication_main,fix.L:medicationPLA/PLA,0.3309881154904693,0.331,,FALSE,,0.25990172454589167,0.2673540848543827,0.9721255042257908
previous_medication_main,fix.Q:medicationPLA/PLA,0.9624209395398755,0.962,,FALSE,,-0.013124684058655436,0.27856230256316517,-0.04711579398177669
previous_medication_main,fix.C:medicationPLA/PLA,0.9582088116993984,0.958,,FALSE,,0.015192947894601332,0.2899336816163788,0.0524014588781156
previous_medication_main,GroupCTRL:Sexm,0.680835091397229,0.681,,FALSE,,-0.05608011696714224,0.13634054633785847,-0.41132383926475546
previous_medication_main,fix.L:Sexm,3.7022784738458914e-6,<0.001,***,TRUE,significant,-0.8844142012137857,0.19112419446434742,-4.6274319360376195
previous_medication_main,fix.Q:Sexm,0.019004010790178133,0.019,*,TRUE,significant,-0.4669069562997216,0.1990690490737642,-2.3454522863908958
previous_medication_main,fix.C:Sexm,8.787490526924792e-5,<0.001,***,TRUE,significant,-0.8124033792362855,0.20714846417977623,-3.9218411898590357
previous_medication_main,GroupCTRL:fix.L:medicationNAL/PLA,0.2647708849159022,0.265,,FALSE,,0.4182713886745763,0.37506884897325765,1.1151856247715175
previous_medication_main,GroupCTRL:fix.Q:medicationNAL/PLA,0.9305475712871573,0.931,,FALSE,,-0.03400586770304673,0.390172750617885,-0.08715592682778177
previous_medication_main,GroupCTRL:fix.C:medicationNAL/PLA,0.46684902763692854,0.467,,FALSE,,0.29444872499335734,0.40467630240394104,0.7276154379295569
previous_medication_main,GroupCTRL:fix.L:medicationPLA/OXT,0.49404425173973543,0.494,,FALSE,,0.2508245074004992,0.3667611578476255,0.6838905975553352
previous_medication_main,GroupCTRL:fix.Q:medicationPLA/OXT,0.7675184504530643,0.768,,FALSE,,-0.11318959165071017,0.38288568221341346,-0.2956224191940935
previous_medication_main,GroupCTRL:fix.C:medicationPLA/OXT,0.8959108252952188,0.896,,FALSE,,-0.05216708990213925,0.3987434956829693,-0.13082869179542922
previous_medication_main,GroupCTRL:fix.L:medicationPLA/PLA,0.17281067409783404,0.173,,FALSE,,-0.5006867586881855,0.3672802853688362,-1.3632279722974447
previous_medication_main,GroupCTRL:fix.Q:medicationPLA/PLA,0.5086004642017816,0.509,,FALSE,,0.25321739071238025,0.3830715773986044,0.6610184771001566
previous_medication_main,GroupCTRL:fix.C:medicationPLA/PLA,0.7905586833407234,0.791,,FALSE,,-0.10593016204849766,0.39885566349064544,-0.26558520222938264
previous_medication_main,GroupCTRL:fix.L:Sexm,0.00891129562499817,0.009,**,TRUE,significant,0.6819561271034419,0.2607425544953769,2.6154385440583434
previous_medication_main,GroupCTRL:fix.Q:Sexm,0.9490572751208688,0.949,,FALSE,,0.01735937242217207,0.2717043081905954,0.06389067783936206
previous_medication_main,GroupCTRL:fix.C:Sexm,0.0029719898658806753,0.003,**,TRUE,significant,0.8393454124038415,0.28254887183013716,2.970620292932684
