model,term,p_value,p_display,sig,significant_0_05,highlight,Estimate,Std. Error,z value
previous_components_main,(Intercept),3.456352554269384e-21,<0.001,***,TRUE,significant,-1.2070450125525363,0.12775777125564888,-9.447918515556964
previous_components_main,GroupCTRL,0.6096945818041111,0.610,,FALSE,,0.08196059959070869,0.16054667820087512,0.5105094699509138
previous_components_main,fix.L,9.504513056671357e-7,<0.001,***,TRUE,significant,1.0537435163642648,0.21497822116252577,4.901629154181268
previous_components_main,fix.Q,8.190769845926588e-9,<0.001,***,TRUE,significant,1.292834939849166,0.22427588984202723,5.764484719065423
previous_components_main,fix.C,0.15211622641911227,0.152,,FALSE,,0.33286966196685036,0.23243522943625086,1.4320964286446314
previous_components_main,medicationNAL/PLA,0.3461906911386668,0.346,,FALSE,,0.13616281163271038,0.1445459250936779,0.9420038063644164
previous_components_main,medicationPLA/OXT,0.8850043249958622,0.885,,FALSE,,0.020402864024795114,0.14107100203199463,0.144628334178613
previous_components_main,medicationPLA/PLA,0.9336791629510643,0.934,,FALSE,,-0.012191047337041683,0.14649744853117955,-0.08321678950228967
previous_components_main,Sexm,0.4923520808899191,0.492,,FALSE,,0.06835306906474435,0.09955693843087336,0.6865726301156279
previous_components_main,sessionsession_3,0.8350863066900787,0.835,,FALSE,,-0.017895742065993328,0.08596171071731937,-0.20818271200817012
previous_components_main,sessionsession_4,0.9888027687716409,0.989,,FALSE,,-0.00116507218427759,0.08301718301101003,-0.01403410886783612
previous_components_main,previous_nalprevious_NAL,0.834974601480891,0.835,,FALSE,,-0.015312785855831828,0.07350403607969344,-0.20832578280775807
previous_components_main,previous_oxtprevious_OXT,0.9148404279428066,0.915,,FALSE,,-0.007780316670479544,0.07275733676865671,-0.10693514930622423
previous_components_main,GroupCTRL:fix.L,0.1326879347062446,0.133,,FALSE,,-0.450309691241997,0.2994904298916974,-1.5035862461609852
previous_components_main,GroupCTRL:fix.Q,0.545012364028103,0.545,,FALSE,,-0.18967972161086463,0.31339028444762645,-0.6052508039462332
previous_components_main,GroupCTRL:fix.C,0.06257221534079115,0.063,.,FALSE,trend,-0.608760319954235,0.32690048383616876,-1.862219085179833
previous_components_main,GroupCTRL:medicationNAL/PLA,0.680689106569812,0.681,,FALSE,,-0.08125939663903842,0.19746017563298043,-0.4115229634459325
previous_components_main,GroupCTRL:medicationPLA/OXT,0.7204104428274988,0.720,,FALSE,,-0.06969792250356055,0.1947357274233882,-0.3579102993875672
previous_components_main,GroupCTRL:medicationPLA/PLA,0.9341150274770943,0.934,,FALSE,,-0.016755592366874548,0.20268379860069996,-0.08266863203942677
previous_components_main,fix.L:medicationNAL/PLA,0.059466480331260584,0.059,.,FALSE,trend,-0.52069980139492,0.2762730844468539,-1.8847286641673775
previous_components_main,fix.Q:medicationNAL/PLA,0.64736915705217,0.647,,FALSE,,-0.13159098784947706,0.287680849079934,-0.4574200481899775
previous_components_main,fix.C:medicationNAL/PLA,0.6381252589111301,0.638,,FALSE,,-0.14057634632689628,0.29889408160220265,-0.47032161216891866
previous_components_main,fix.L:medicationPLA/OXT,0.2399356407628446,0.240,,FALSE,,-0.30901312627492283,0.2629568465536138,-1.175147672802346
previous_components_main,fix.Q:medicationPLA/OXT,0.8813001496688881,0.881,,FALSE,,-0.04119925067175328,0.27591016814631986,-0.14932124810240635
previous_components_main,fix.C:medicationPLA/OXT,0.6624168954712079,0.662,,FALSE,,-0.12585362214281898,0.28827245879021846,-0.4365787237219395
previous_components_main,fix.L:medicationPLA/PLA,0.33716373264561533,0.337,,FALSE,,0.25636459468100153,0.2671064390336916,0.959784405080047
previous_components_main,fix.Q:medicationPLA/PLA,0.9679469675491211,0.968,,FALSE,,-0.011189821196183015,0.2784692350881572,-0.04018333009978846
previous_components_main,fix.C:medicationPLA/PLA,0.9594221157076657,0.959,,FALSE,,0.014749491794696888,0.2898947686390308,0.05087877875113559
previous_components_main,GroupCTRL:Sexm,0.662927781562996,0.663,,FALSE,,-0.059284966068075956,0.1360138411204855,-0.4358745079154069
previous_components_main,fix.L:Sexm,3.6624897305918434e-6,<0.001,***,TRUE,significant,-0.8847019432875425,0.19109395420813172,-4.629669980683749
previous_components_main,fix.Q:Sexm,0.018920797170913304,0.019,*,TRUE,significant,-0.4672008911493722,0.19905556888814932,-2.347087769304739
previous_components_main,fix.C:Sexm,8.888244596575638e-5,<0.001,***,TRUE,significant,-0.8118123362340258,0.2071428588848999,-3.919094004032811
previous_components_main,GroupCTRL:fix.L:medicationNAL/PLA,0.265835721745268,0.266,,FALSE,,0.41727616619060953,0.37501104740526153,1.1127036632061496
previous_components_main,GroupCTRL:fix.Q:medicationNAL/PLA,0.9258313992576294,0.926,,FALSE,,-0.03631461355625866,0.39009870265849783,-0.09309083395760324
previous_components_main,GroupCTRL:fix.C:medicationNAL/PLA,0.4669428039273965,0.467,,FALSE,,0.2943954142953071,0.4046882093878117,0.727462296815247
previous_components_main,GroupCTRL:fix.L:medicationPLA/OXT,0.49487758910646124,0.495,,FALSE,,0.2503270768601146,0.3667411291182365,0.6825715933797262
previous_components_main,GroupCTRL:fix.Q:medicationPLA/OXT,0.770049456847563,0.770,,FALSE,,-0.11192407770725767,0.38289486905446496,-0.29231020510577016
previous_components_main,GroupCTRL:fix.C:medicationPLA/OXT,0.885107761032397,0.885,,FALSE,,-0.057581550254066055,0.3984955875255894,-0.1444973346169572
previous_components_main,GroupCTRL:fix.L:medicationPLA/PLA,0.17712380206315756,0.177,,FALSE,,-0.4951173701514423,0.3668449256647888,-1.3496639465687055
previous_components_main,GroupCTRL:fix.Q:medicationPLA/PLA,0.5070192396510826,0.507,,FALSE,,0.2541633151478555,0.3830725190238781,0.663486161303084
previous_components_main,GroupCTRL:fix.C:medicationPLA/PLA,0.7869587613041702,0.787,,FALSE,,-0.10780341728638078,0.3988849722488074,-0.2702619170599829
previous_components_main,GroupCTRL:fix.L:Sexm,0.00882489911887024,0.009,**,TRUE,significant,0.6827125975556616,0.26070031971008417,2.6187639444204853
previous_components_main,GroupCTRL:fix.Q:Sexm,0.9416295936544699,0.942,,FALSE,,0.019887754161400217,0.271609622961059,0.07322183192401673
previous_components_main,GroupCTRL:fix.C:Sexm,0.003075325427640146,0.003,**,TRUE,significant,0.8359724855140475,0.2824129598383621,2.96010666788278
