scenario_shift,simulation,converged,pdHess,p_group_fix_medication,p_medication,error,scenario_label
0,29,TRUE,TRUE,0.3388266176287705,0.5692097580077944,NA,Null baseline
0,30,TRUE,TRUE,0.8345458394836743,0.30680672448358465,NA,Null baseline
0,31,TRUE,TRUE,0.3001004717426951,0.004168369447634058,NA,Null baseline
0,32,TRUE,TRUE,0.268231595775453,0.17394203131855002,NA,Null baseline
0,33,TRUE,TRUE,0.7416238523974727,0.9480474845745606,NA,Null baseline
0,34,TRUE,TRUE,0.912891902831731,0.21229153714516197,NA,Null baseline
0,35,TRUE,TRUE,0.7062374921721191,0.41099143395084126,NA,Null baseline
0,36,TRUE,TRUE,0.5838541148607435,0.04733627013341289,NA,Null baseline
0,37,TRUE,TRUE,0.22761077170339997,0.10532997764282943,NA,Null baseline
0,38,TRUE,TRUE,0.8980188195395064,0.910320844607473,NA,Null baseline
0,39,TRUE,TRUE,0.7929420604672534,0.5793745362229771,NA,Null baseline
0,40,TRUE,TRUE,0.048595031245233414,0.9695129876040951,NA,Null baseline
0,41,TRUE,TRUE,0.00551061566060786,0.9768377991888771,NA,Null baseline
0,42,TRUE,TRUE,0.04457318993269577,0.02584236931798703,NA,Null baseline
0,43,TRUE,TRUE,0.6275759601319512,0.16130853057041117,NA,Null baseline
0,44,TRUE,TRUE,0.8744116284167592,0.36019941267121874,NA,Null baseline
0,45,TRUE,TRUE,0.8705368024878702,0.030123489558878443,NA,Null baseline
0,46,TRUE,TRUE,0.32377229942265495,0.40743426543929134,NA,Null baseline
0,47,TRUE,TRUE,0.37916375189289153,0.39344131870344984,NA,Null baseline
0,48,TRUE,TRUE,0.10290181105643142,0.02209339023948492,NA,Null baseline
0,49,TRUE,TRUE,0.34199611933523766,0.6003225827536159,NA,Null baseline
0,50,TRUE,TRUE,0.6630203719823716,0.02850818468677181,NA,Null baseline
0,51,TRUE,TRUE,0.49597229400676757,0.5688715114715319,NA,Null baseline
0,52,TRUE,TRUE,0.9803265456044936,0.17921127869804307,NA,Null baseline
0,53,TRUE,TRUE,0.9651182122277694,0.7180718416876182,NA,Null baseline
0,54,TRUE,TRUE,0.0025498085974941104,0.9891660845787544,NA,Null baseline
0,55,TRUE,TRUE,0.927809069665785,0.4164929872041909,NA,Null baseline
0,56,TRUE,TRUE,0.022802896684248203,0.327225582384678,NA,Null baseline
0,57,TRUE,TRUE,0.2693382698689619,0.7922459897841646,NA,Null baseline
0,58,TRUE,TRUE,0.14356934523165296,0.7946794449832499,NA,Null baseline
0,59,TRUE,TRUE,0.6987082894915054,0.4468521731563847,NA,Null baseline
0,60,TRUE,TRUE,0.8666189325019509,0.7282195239731696,NA,Null baseline
0,61,TRUE,TRUE,0.11760550977836487,0.30644791915277675,NA,Null baseline
0,62,TRUE,TRUE,0.7682476888484202,0.27553534891971865,NA,Null baseline
0,63,TRUE,TRUE,0.7226186387014814,0.7241430195691642,NA,Null baseline
0,64,TRUE,TRUE,0.15947664325557973,0.42309777675456367,NA,Null baseline
0,65,TRUE,TRUE,0.22069501502636188,0.31651984597786564,NA,Null baseline
0,66,TRUE,TRUE,0.07016703930053944,0.29133028347267115,NA,Null baseline
0,67,TRUE,TRUE,0.2992213341937048,0.5474148670319339,NA,Null baseline
0,68,TRUE,TRUE,0.6909753148787798,0.10591751666832754,NA,Null baseline
0,69,TRUE,TRUE,0.6437186239515632,0.03708146605477467,NA,Null baseline
0,70,TRUE,TRUE,0.6877888894318169,0.8909757253434691,NA,Null baseline
0,71,TRUE,TRUE,0.17466239393758617,0.030064214814809375,NA,Null baseline
0,72,TRUE,TRUE,0.6854661263524515,0.6155394565715936,NA,Null baseline
0,73,TRUE,TRUE,0.7833372507800762,0.2673920857475899,NA,Null baseline
0,74,TRUE,TRUE,0.5595527867947303,0.05488686326941142,NA,Null baseline
0,75,TRUE,TRUE,0.1614700860112419,0.41250616138078455,NA,Null baseline
0,76,TRUE,TRUE,0.7885694643293172,0.002157675638182578,NA,Null baseline
0,77,TRUE,TRUE,0.6001909081750526,0.46201561072712816,NA,Null baseline
0,78,TRUE,TRUE,0.6568725135924003,0.4660779192611195,NA,Null baseline
0,79,TRUE,TRUE,0.1991577536907098,0.4594642782984582,NA,Null baseline
0,80,TRUE,TRUE,0.39385961637651984,0.2909539822969893,NA,Null baseline
0,81,TRUE,TRUE,0.5214450137326216,0.3616683378576397,NA,Null baseline
0,82,TRUE,TRUE,0.19152178010187407,0.06772682784049432,NA,Null baseline
0,83,TRUE,TRUE,0.08258533054517657,0.005681952405856406,NA,Null baseline
0,84,TRUE,TRUE,0.16313490856383758,0.8946966434978004,NA,Null baseline
0,85,TRUE,TRUE,0.48505798679927614,0.09740642917591237,NA,Null baseline
0,86,TRUE,TRUE,0.3121133487395633,0.3938510957857267,NA,Null baseline
0,87,TRUE,TRUE,0.17427653203096485,0.1632268259047525,NA,Null baseline
0,88,TRUE,TRUE,0.22067507024973215,0.6458846337393549,NA,Null baseline
0,89,TRUE,TRUE,0.963151563573901,0.35181669290696366,NA,Null baseline
0,90,TRUE,TRUE,0.9370622126415615,0.08790134935661721,NA,Null baseline
0,91,TRUE,TRUE,0.9391119358922044,0.590995214030807,NA,Null baseline
0,92,TRUE,TRUE,0.910099551430144,0.6099391162105174,NA,Null baseline
0,93,TRUE,TRUE,0.8388605332344917,0.9401740831644688,NA,Null baseline
0,94,TRUE,TRUE,0.07230424140175637,0.9269533543382699,NA,Null baseline
0,95,TRUE,TRUE,0.8315207491146448,0.0665130468787673,NA,Null baseline
0,96,TRUE,TRUE,0.6078008932799928,0.24621232786140604,NA,Null baseline
0,97,TRUE,TRUE,0.7540960633613718,0.04524318415571179,NA,Null baseline
0,98,TRUE,TRUE,0.5265608413827522,0.5511195385190257,NA,Null baseline
0,99,TRUE,TRUE,0.6079215977851552,0.816257961818381,NA,Null baseline
0,100,TRUE,TRUE,0.26011086445598297,0.7166297964059907,NA,Null baseline
0,101,TRUE,TRUE,0.8100959026048118,0.7325303701453814,NA,Null baseline
0,102,TRUE,TRUE,0.9551339249976044,0.13655228831131766,NA,Null baseline
0,103,TRUE,TRUE,0.5182328295468608,0.21457315511005254,NA,Null baseline
0,104,TRUE,TRUE,0.27420525814500013,0.6171234110379304,NA,Null baseline
0,105,TRUE,TRUE,0.6246556804852881,0.08150226113191276,NA,Null baseline
0,106,TRUE,TRUE,0.4693393870274663,0.6346290057938488,NA,Null baseline
0,107,TRUE,TRUE,0.025994376217705693,0.007952516011547858,NA,Null baseline
0,108,TRUE,TRUE,0.07993567294226739,0.09886019540053788,NA,Null baseline
0,109,TRUE,TRUE,0.13810370353900686,0.508390920677967,NA,Null baseline
0,110,TRUE,TRUE,0.0033779227260545986,0.23091279934508704,NA,Null baseline
0,111,TRUE,TRUE,0.9240098849251,0.16131487818694107,NA,Null baseline
0,112,TRUE,TRUE,0.8202075399180389,0.8804722243918295,NA,Null baseline
0,113,TRUE,TRUE,0.3624473558540041,0.6057851324475694,NA,Null baseline
0,114,TRUE,TRUE,0.2743846926042724,0.09635647987486663,NA,Null baseline
0,115,TRUE,TRUE,0.28329345541383566,0.7789395419130698,NA,Null baseline
0,116,TRUE,TRUE,0.8268361835970804,0.34073689666066603,NA,Null baseline
0,117,TRUE,TRUE,0.9805312733899596,0.1395348113558685,NA,Null baseline
0,118,TRUE,TRUE,0.0769849903034352,0.23495360981377392,NA,Null baseline
0,119,TRUE,TRUE,0.7239562478553331,0.27011560802203516,NA,Null baseline
0,120,TRUE,TRUE,0.37169936403250114,0.6342940606572918,NA,Null baseline
0,121,TRUE,TRUE,0.31245228842842376,0.8022040740674841,NA,Null baseline
0,122,TRUE,TRUE,0.10756044793064586,0.16711270134480583,NA,Null baseline
0,123,TRUE,TRUE,0.11871933118421948,0.5860642633143744,NA,Null baseline
0,124,TRUE,TRUE,0.40824163811283687,0.9134413201034186,NA,Null baseline
0,125,TRUE,TRUE,0.5947700968803605,0.08912785595176322,NA,Null baseline
0,126,TRUE,TRUE,0.3760528315162298,0.7614587912612009,NA,Null baseline
0,127,TRUE,TRUE,0.14416377871413175,0.09779083493459223,NA,Null baseline
0,128,TRUE,TRUE,0.7219443267858814,0.08147075040471621,NA,Null baseline
0,129,TRUE,TRUE,0.2828152428937511,0.5532221623646184,NA,Null baseline
0,130,TRUE,TRUE,0.3345517722974482,0.871403930093116,NA,Null baseline
0,131,TRUE,TRUE,0.8526370595613262,0.6845411636424741,NA,Null baseline
0,132,TRUE,TRUE,0.02542324766464899,0.6809973812582728,NA,Null baseline
0,133,TRUE,TRUE,0.4910620186908987,0.18945097644867243,NA,Null baseline
0,134,TRUE,TRUE,0.8407782043202895,0.14774824731384992,NA,Null baseline
0,135,TRUE,TRUE,0.6599080651229889,0.22400607850076817,NA,Null baseline
0,136,TRUE,TRUE,0.3626010624577523,0.6630066778413215,NA,Null baseline
0,137,TRUE,TRUE,0.14972586978362493,0.22381444970111578,NA,Null baseline
0,138,TRUE,TRUE,0.4432633294576924,0.20180776324845054,NA,Null baseline
0,139,TRUE,TRUE,0.6871624566978837,0.5091225444589478,NA,Null baseline
0,140,TRUE,TRUE,0.5091845439496068,0.8190091489969691,NA,Null baseline
0,141,TRUE,TRUE,0.16815223317773215,0.2384549561218512,NA,Null baseline
0,142,TRUE,TRUE,0.11846674422475484,0.8212064522877592,NA,Null baseline
0,143,TRUE,TRUE,0.2251500954397686,0.350429982793766,NA,Null baseline
0,144,TRUE,TRUE,0.30639089550680487,0.3997395619326998,NA,Null baseline
0,145,TRUE,TRUE,0.3063126557499821,0.33942430600702694,NA,Null baseline
0,146,TRUE,TRUE,0.08646444122776538,0.7842312427964309,NA,Null baseline
0,147,TRUE,TRUE,0.003789971086520947,0.7639414795013839,NA,Null baseline
0,148,TRUE,TRUE,0.1312523719156527,0.14034956156105866,NA,Null baseline
0,149,TRUE,TRUE,0.5565163030779229,0.4712911706291011,NA,Null baseline
0,150,TRUE,TRUE,0.9579054962698871,0.29496392090101564,NA,Null baseline
0,151,TRUE,TRUE,0.25391684378979223,0.5681631084660893,NA,Null baseline
0,152,TRUE,TRUE,0.6228401339261457,0.37801719683744306,NA,Null baseline
0,153,TRUE,TRUE,0.23540168075207596,0.9299049321932559,NA,Null baseline
0,154,TRUE,TRUE,0.06141526341206836,0.5986321367898173,NA,Null baseline
0,155,TRUE,TRUE,0.062085002850502426,0.47443906683588527,NA,Null baseline
0,156,TRUE,TRUE,0.2675972199615259,0.10704005496681836,NA,Null baseline
0,157,TRUE,TRUE,0.42752925264269187,0.3311342199333778,NA,Null baseline
0,158,TRUE,TRUE,0.8957159667729666,0.09131602519090762,NA,Null baseline
0,159,TRUE,TRUE,0.2357783323986855,0.5644514446644812,NA,Null baseline
0,160,TRUE,TRUE,0.4287756028100302,0.9426661014730787,NA,Null baseline
0,161,TRUE,TRUE,0.3805886529334812,0.21226165455571436,NA,Null baseline
0,162,TRUE,TRUE,0.0018166455339137704,0.4643486828861447,NA,Null baseline
0,163,TRUE,TRUE,0.5385874840525803,0.12537254994423916,NA,Null baseline
0,164,TRUE,TRUE,0.4461489987598779,0.08334554198102256,NA,Null baseline
0,165,TRUE,TRUE,0.6886141967120147,0.07708448663546046,NA,Null baseline
0,166,TRUE,TRUE,0.5984675276148171,0.5737204384902457,NA,Null baseline
0,167,TRUE,TRUE,0.851745579881435,0.4825749682904804,NA,Null baseline
0,168,TRUE,TRUE,0.9094833903869988,0.15964652253728676,NA,Null baseline
0,169,TRUE,TRUE,0.36782958550072714,0.347827387692179,NA,Null baseline
0,170,TRUE,TRUE,0.2638127459656611,0.4152671600247979,NA,Null baseline
0,171,TRUE,TRUE,0.5573669635945974,0.9334118298572326,NA,Null baseline
0,172,TRUE,TRUE,0.4190175525798094,0.22939581645255336,NA,Null baseline
0,173,TRUE,TRUE,0.38415660626406395,0.4302313807424942,NA,Null baseline
0,174,TRUE,TRUE,0.044786596126480435,0.09042298769185272,NA,Null baseline
0,175,TRUE,TRUE,0.4352670213886071,0.6355701611336391,NA,Null baseline
0,176,TRUE,TRUE,0.4061729075176973,0.32043869924518953,NA,Null baseline
0,177,TRUE,TRUE,0.5420690848138288,0.7954526402880816,NA,Null baseline
0,178,TRUE,TRUE,0.6782930951515496,0.6189971646624306,NA,Null baseline
0,179,TRUE,TRUE,0.44425428618963303,0.3808459775821612,NA,Null baseline
0,180,TRUE,TRUE,0.5153910450689748,0.7405134045096649,NA,Null baseline
0,181,TRUE,TRUE,0.24696534456752736,0.5996495529408707,NA,Null baseline
0,182,TRUE,TRUE,0.8062806413159023,0.019429505099101775,NA,Null baseline
0,183,TRUE,TRUE,0.31628133845257184,0.5986579527001569,NA,Null baseline
0,184,TRUE,TRUE,0.8172892406951587,0.5983894236483733,NA,Null baseline
0,185,TRUE,TRUE,0.35945014925200874,0.27368146497688317,NA,Null baseline
0,186,TRUE,TRUE,0.4867960617198665,0.16048921479527367,NA,Null baseline
0,187,TRUE,TRUE,0.5325931636299608,0.2663363688800406,NA,Null baseline
0,188,TRUE,TRUE,0.06790523340462075,0.027575720995245155,NA,Null baseline
0,189,TRUE,TRUE,0.12829818057686915,0.08638996720788779,NA,Null baseline
0,190,TRUE,TRUE,0.30268129957969,0.09493193113754606,NA,Null baseline
0,191,TRUE,TRUE,0.24900609531405116,0.8224291185879335,NA,Null baseline
0,192,TRUE,TRUE,0.6845794244236856,0.30536709921490246,NA,Null baseline
0,193,TRUE,TRUE,0.2390546815200218,0.1407048287356728,NA,Null baseline
0,194,TRUE,TRUE,0.6925766648783631,0.3375681888374928,NA,Null baseline
0,195,TRUE,TRUE,0.3543851858969415,0.7568696737217768,NA,Null baseline
0,196,TRUE,TRUE,0.47582346562009153,0.009929889913853567,NA,Null baseline
0,197,TRUE,TRUE,2.4188394853057025e-4,0.972907265124403,NA,Null baseline
0,198,TRUE,TRUE,0.7033478409997559,0.5905900727470663,NA,Null baseline
0,199,TRUE,TRUE,0.09714177886257698,0.8962358497048727,NA,Null baseline
0,200,TRUE,TRUE,0.7520760117174028,0.7225896105357695,NA,Null baseline
0,201,TRUE,TRUE,0.8160446362886059,0.07216706700590694,NA,Null baseline
0,202,TRUE,TRUE,0.4455888875311031,0.7421658251454232,NA,Null baseline
0,203,TRUE,TRUE,0.33617453560456956,0.21260919307260515,NA,Null baseline
0,204,TRUE,TRUE,0.35081152175900226,0.6098136701060095,NA,Null baseline
0,205,TRUE,TRUE,0.4183181424210561,0.12020076119966784,NA,Null baseline
0,206,TRUE,TRUE,0.718982753111771,0.3625272089974017,NA,Null baseline
0,207,TRUE,TRUE,0.31817782698953623,0.47943723028633933,NA,Null baseline
0,208,TRUE,TRUE,0.2913526095451753,0.6575810640814588,NA,Null baseline
0,209,TRUE,TRUE,0.5852517006904338,0.03708732915858762,NA,Null baseline
0,210,TRUE,TRUE,0.2826461624048749,0.17010464827259608,NA,Null baseline
0,211,TRUE,TRUE,0.11691820467072848,0.820231128926003,NA,Null baseline
0,212,TRUE,TRUE,0.3699379213968901,0.16504357506375658,NA,Null baseline
0,213,TRUE,TRUE,0.8091167341401905,0.2162916402243798,NA,Null baseline
0,214,TRUE,TRUE,0.9788785969814494,0.779778879624301,NA,Null baseline
0,215,TRUE,TRUE,0.6378896910543768,0.1164413330309515,NA,Null baseline
0,216,TRUE,TRUE,0.8394597096787281,0.28168095211533006,NA,Null baseline
0,217,TRUE,TRUE,0.9670898467308023,0.03090344797119407,NA,Null baseline
0,218,TRUE,TRUE,0.18192872883265263,0.23415378977670573,NA,Null baseline
0,219,TRUE,TRUE,0.05968935203456884,0.302443511509472,NA,Null baseline
0,220,TRUE,TRUE,0.1939829293569754,0.7480889807307125,NA,Null baseline
0,221,TRUE,TRUE,0.291985907432666,0.2476472654541764,NA,Null baseline
0,222,TRUE,TRUE,0.8074083410974993,0.27665670411596893,NA,Null baseline
0,223,TRUE,TRUE,0.273724081352884,0.24585729510175247,NA,Null baseline
0,224,TRUE,TRUE,0.6442526554785576,0.8663523322336699,NA,Null baseline
0,225,TRUE,TRUE,0.11400107662239298,0.6291907430819306,NA,Null baseline
0,226,TRUE,TRUE,0.8478998929675601,0.383984960917508,NA,Null baseline
0,227,TRUE,TRUE,0.08754196615777587,0.4290223392819198,NA,Null baseline
0,228,TRUE,TRUE,0.96141492872661,0.7536850921106935,NA,Null baseline
0,229,TRUE,TRUE,0.7542056920930276,0.9653120748230065,NA,Null baseline
0,230,TRUE,TRUE,0.6530023587126828,0.08428106654904291,NA,Null baseline
0,231,TRUE,TRUE,0.38656461137518255,0.56387740602190894,NA,Null baseline
0,232,TRUE,TRUE,0.5951310864997411,0.8228811606149862,NA,Null baseline
0,233,TRUE,TRUE,0.8852228147323313,0.59595021390354,NA,Null baseline
0,234,TRUE,TRUE,0.11250344191607126,0.1376945528318444,NA,Null baseline
0,235,TRUE,TRUE,0.8877443223860635,0.09185309063508057,NA,Null baseline
0,236,TRUE,TRUE,0.27818294866429694,0.26708059794886113,NA,Null baseline
0,237,TRUE,TRUE,0.6749841678135878,0.1507339345130024,NA,Null baseline
0,238,TRUE,TRUE,0.9704202732439663,0.901817889480786,NA,Null baseline
0,239,TRUE,TRUE,0.6158117112375684,0.8482919405875425,NA,Null baseline
0,240,TRUE,TRUE,0.4830081388310759,0.6854513167575659,NA,Null baseline
0,241,TRUE,TRUE,0.3306066205410125,0.6375160605599934,NA,Null baseline
0,242,TRUE,TRUE,0.4639728074685697,0.5118825905378931,NA,Null baseline
0,243,TRUE,TRUE,0.4520129694696063,0.38390759721676604,NA,Null baseline
0,244,TRUE,TRUE,0.06737771974289812,0.3177443570056049,NA,Null baseline
0,245,TRUE,TRUE,0.7801744409885695,0.5034201467827607,NA,Null baseline
0,246,TRUE,TRUE,0.4039182647482901,0.0794736021388091,NA,Null baseline
0,247,TRUE,TRUE,0.7328856305322211,0.270032328191671,NA,Null baseline
0,248,TRUE,TRUE,0.854432923455684,0.07250882627612382,NA,Null baseline
0,249,TRUE,TRUE,0.21126726754884956,0.3556560431645482,NA,Null baseline
0,250,TRUE,TRUE,0.7667293311447637,0.1581295598000038,NA,Null baseline
0,251,TRUE,TRUE,0.6156154829856957,0.005336385023583414,NA,Null baseline
0,252,TRUE,TRUE,0.8672914904744424,0.5111979073742294,NA,Null baseline
0,253,TRUE,TRUE,0.14036361837321656,0.5016710626468662,NA,Null baseline
0,254,TRUE,TRUE,0.9613772182756994,0.5338151078599968,NA,Null baseline
0,255,TRUE,TRUE,0.1209826415935947,0.7572603908757998,NA,Null baseline
0,256,TRUE,TRUE,0.38690353782810305,0.5027015196534499,NA,Null baseline
0,257,TRUE,TRUE,0.9493886723242355,0.7266385370079944,NA,Null baseline
0,258,TRUE,TRUE,0.32397308463363195,0.4758973414924106,NA,Null baseline
0,259,TRUE,TRUE,0.2426315940493713,0.013343781287502285,NA,Null baseline
0,260,TRUE,TRUE,0.10972057904844844,0.1692411111754449,NA,Null baseline
0,261,TRUE,TRUE,0.9866391097133933,0.008399421599818376,NA,Null baseline
0,262,TRUE,TRUE,0.33765597455933793,0.26947260941033796,NA,Null baseline
0,263,TRUE,TRUE,0.45271370743383776,0.1827436203502544,NA,Null baseline
0,264,TRUE,TRUE,0.9559533740586269,0.44132507248483455,NA,Null baseline
0,265,TRUE,TRUE,0.8451163852075632,0.0049763033977621215,NA,Null baseline
0,266,TRUE,TRUE,0.6023274950057967,0.4614541349499843,NA,Null baseline
0,267,TRUE,TRUE,0.8546061775961549,0.029014153400942277,NA,Null baseline
0,268,TRUE,TRUE,0.006731816368229868,0.4847640554867535,NA,Null baseline
0,269,TRUE,TRUE,0.9628915496397321,0.22843927995856086,NA,Null baseline
0,270,TRUE,TRUE,0.9904412603304549,0.13875674316631903,NA,Null baseline
0,271,TRUE,TRUE,0.33185409907988567,0.564422293501262,NA,Null baseline
0,272,TRUE,TRUE,0.17711525026038202,0.1936350928499285,NA,Null baseline
0,273,TRUE,TRUE,0.7048598676968674,0.28615981218756703,NA,Null baseline
0,274,TRUE,TRUE,0.6504199973134347,0.9365686366668741,NA,Null baseline
0,275,TRUE,TRUE,0.7061310712143583,0.07489168742774953,NA,Null baseline
0,276,TRUE,TRUE,0.04674487920513086,0.42249454143246323,NA,Null baseline
0,277,TRUE,TRUE,0.5465889195668346,0.8451707681625275,NA,Null baseline
0,278,TRUE,TRUE,0.07283730887607662,0.9631323170219156,NA,Null baseline
0,279,TRUE,TRUE,0.0889677664327192,0.42347550892602676,NA,Null baseline
0,280,TRUE,TRUE,0.9331453553023615,0.14019224050957693,NA,Null baseline
0,281,TRUE,TRUE,0.8361215441827079,0.44477645530494714,NA,Null baseline
0,282,TRUE,TRUE,0.07562572062898493,0.2501547268938478,NA,Null baseline
0,283,TRUE,TRUE,0.03545136030885608,0.37069904150817184,NA,Null baseline
0,284,TRUE,TRUE,0.7087809512669685,0.2078303064020971,NA,Null baseline
0,285,TRUE,TRUE,0.30913816907331537,0.5406775582664526,NA,Null baseline
0,286,TRUE,TRUE,0.5466183234600405,0.7172075472108149,NA,Null baseline
0,287,TRUE,TRUE,0.13389745223576646,0.25138112818763286,NA,Null baseline
0,288,TRUE,TRUE,0.17293504681407013,0.9188315511301168,NA,Null baseline
0,289,TRUE,TRUE,0.5944365270352493,0.6126864625561164,NA,Null baseline
0,290,TRUE,TRUE,0.6371221858760979,0.019146171495360916,NA,Null baseline
0,291,TRUE,TRUE,0.07220834253567884,0.01624650422761455,NA,Null baseline
0,292,TRUE,TRUE,0.7337425180533096,0.36494968168148584,NA,Null baseline
0,293,TRUE,TRUE,0.05068034801543186,0.01298588018050343,NA,Null baseline
0,294,TRUE,TRUE,0.014851319057528416,0.5284980472496911,NA,Null baseline
0,295,TRUE,TRUE,0.42774090485602745,0.6025534105483508,NA,Null baseline
0,296,TRUE,TRUE,0.2620364642941101,0.8623222488074892,NA,Null baseline
0,297,TRUE,TRUE,0.05025511204100582,0.3741589461048957,NA,Null baseline
0,298,TRUE,TRUE,0.9407205954329223,0.16946538551454254,NA,Null baseline
0,299,TRUE,TRUE,0.8237303017511135,0.8611767513897113,NA,Null baseline
0,300,TRUE,TRUE,0.501534900155866,0.5806549876521153,NA,Null baseline
0,301,TRUE,TRUE,0.9118760574974347,0.6124210252287727,NA,Null baseline
0,302,TRUE,TRUE,0.07703905446156936,0.9101273093753695,NA,Null baseline
0,303,TRUE,TRUE,0.051801247474918675,0.7999585787598095,NA,Null baseline
0,304,TRUE,TRUE,0.3666037020294868,0.956952581181474,NA,Null baseline
0,305,TRUE,TRUE,0.03807897772425018,0.4388426456362439,NA,Null baseline
0,306,TRUE,TRUE,0.39094694972133004,0.16342479500623255,NA,Null baseline
0,307,TRUE,TRUE,0.19648674463469407,0.016839355359494056,NA,Null baseline
0,308,TRUE,TRUE,0.8090763427175616,0.06898550686845757,NA,Null baseline
0,309,TRUE,TRUE,0.7028088237863901,0.7823090580690429,NA,Null baseline
0,310,TRUE,TRUE,0.2339153511643079,0.15770082456564927,NA,Null baseline
0,311,TRUE,TRUE,0.31842112090681207,0.8745776700806233,NA,Null baseline
0,312,TRUE,TRUE,0.08859390679308515,0.2904476627916835,NA,Null baseline
0,313,TRUE,TRUE,0.9826822731358581,0.665345311885572,NA,Null baseline
0,314,TRUE,TRUE,0.9799944343514775,0.254585194555098,NA,Null baseline
0,315,TRUE,TRUE,0.7548867729868819,0.8495930994189604,NA,Null baseline
0,316,TRUE,TRUE,0.5365043823680508,0.25073078196334464,NA,Null baseline
0,317,TRUE,TRUE,0.5748274780132079,0.28857285675342514,NA,Null baseline
0,318,TRUE,TRUE,0.20521962842811034,0.5390860329800489,NA,Null baseline
0,319,TRUE,TRUE,0.4315220316278558,0.43804082159674157,NA,Null baseline
0,320,TRUE,TRUE,0.26915447021534794,0.5062402804423344,NA,Null baseline
0,321,TRUE,TRUE,0.5917845987311869,0.5419104757279466,NA,Null baseline
0,322,TRUE,TRUE,0.1292986085935415,0.9299088356895041,NA,Null baseline
0,323,TRUE,TRUE,0.48978568747255397,0.649443488117613,NA,Null baseline
0,324,TRUE,TRUE,0.22749674700700595,0.5682384406816977,NA,Null baseline
0,325,TRUE,TRUE,0.8964236632407998,0.7595399158788659,NA,Null baseline
0,326,TRUE,TRUE,0.06276289668228742,0.6608773538675268,NA,Null baseline
0,327,TRUE,TRUE,0.05908378702774826,0.12422814666334249,NA,Null baseline
0,328,TRUE,TRUE,0.9531925437959022,0.517817520364619,NA,Null baseline
0,329,TRUE,TRUE,0.20234085913856062,0.2537932505507922,NA,Null baseline
0,330,TRUE,TRUE,0.39760281259676056,0.7880524029914837,NA,Null baseline
0,331,TRUE,TRUE,0.8950303077826405,0.812729228120562,NA,Null baseline
0,332,TRUE,TRUE,0.26734465948234204,0.7244480845747507,NA,Null baseline
0,333,TRUE,TRUE,0.9143804570613533,0.2741776468022471,NA,Null baseline
0,334,TRUE,TRUE,0.048884132169523684,0.561131591817558,NA,Null baseline
0,335,TRUE,TRUE,0.8015867724380084,0.020163432858040668,NA,Null baseline
0,336,TRUE,TRUE,0.759821459911672,0.0531400386043923,NA,Null baseline
0,337,TRUE,TRUE,0.13492310587884562,0.021777337783479157,NA,Null baseline
0,338,TRUE,TRUE,0.8896712043976038,0.6277152300749702,NA,Null baseline
0,339,TRUE,TRUE,0.1795125868027727,0.9956096890930207,NA,Null baseline
0,340,TRUE,TRUE,0.318766430623825,0.9867786018631695,NA,Null baseline
