model,term,p_value,p_display,sig,significant_0_05,highlight,Sum Sq,Mean Sq,NumDF,DenDF,F value
aucg_model,Group,0.9057569681597641,0.906,,FALSE,,0.13835363179346588,0.13835363179346588,1,64.72326005617026,0.014126930610532051
aucg_model,medication,0.0016039581627407247,0.002 **,**,TRUE,significant,155.81564480207018,51.93854826735673,3,173.19575654889363,5.303310494082532
aucg_model,Group:medication,0.13726928513845324,0.137,,FALSE,,54.801865715708495,18.26728857190283,3,173.19575655139042,1.865225471515407
